,author_id,username,name,author_location,text,created_at,retweets,replies,likes,quote_count
177,1003377338602655744,Alex2002y,Al,,RT @noofalmaadeed: ثلاث مرات احاول اوصل للشيخ اني في خطر و ان الضابط مقصر بدون ما يحس و اكييد بدون ما يعرف ان هل تصير مووو هين ابدا لأنها م…,2021-10-15 17:16:56+00:00,20,0,0,0
178,1448937173827346432,HelpNoof,Noof need help,,RT @noofalmaadeed: عطيتوني كلمة حماية يا موظفون الحكومة و لم تفو بالوعد بأمني في ثلاث تهديدات على حياتي. ما رح انطر المره الرابعه اسفين.…,2021-10-15 17:09:19+00:00,7,0,0,0
179,1448937173827346432,HelpNoof,Noof need help,,RT @noofalmaadeed: @alsubaeym اهلي و الناس الي يصيرون لي يبون يذبحوني.,2021-10-15 17:08:44+00:00,31,0,0,0
180,1448937173827346432,HelpNoof,Noof need help,,RT @noofalmaadeed: ناداني الملازم يقنعني اطلع و ارجع في حماية الضباط القدام. اصريت اني اقعد و اني بنام الليله مني.,2021-10-15 17:08:14+00:00,4,0,0,0
181,1257079310516658179,jhhi_,ً,"Doha, Qatar",@noofalmaadeed تستاهلين لا تجيبين طاري الشيخ تميم على لسانج مش فاضيلج,2021-10-15 17:04:28+00:00,0,3,0,0
182,1257079310516658179,jhhi_,ً,"Doha, Qatar",@noofalmaadeed كلنا نطقينا يوم احنا بزرنا كل اهلنا منعونا قبل نطلع مع ربعنا ولا نسوق اي ليش؟ لانه خايفين علينا لانه يبون مصلحتنا بس اجي واتكلم واطلب لجوء هو صح الانسان يغلط بس مب يغلط هالغلط الكبير عن نفسي يوم اجوف اهلي يمنعوني من طلعه ومن جوال ولا اي الصراحه من حقهم هني التربيه العدله!,2021-10-15 17:04:02+00:00,0,3,4,1
183,217720941,hayatbinta,H.B.A🐎,Qatar/Alwakra,RT @noofalmaadeed: a bit more ok 👍🏼,2021-10-15 17:02:49+00:00,26,0,0,0
184,743416348240404480,oct___8,﮼الخالدي..♦️,Kuwait📍,@noofalmaadeed @S_ALSAAD_91,2021-10-15 17:00:34+00:00,0,0,0,0
185,743416348240404480,oct___8,﮼الخالدي..♦️,Kuwait📍,@noofalmaadeed @S_ALSAAD_91,2021-10-15 16:57:48+00:00,0,0,0,0
186,762931076,r7oobksa,.. 🦋,Kingdom of Saudi Arabia,@noofalmaadeed الجأي لطبيب نفسي يقيم حالتك هل الخوف والشك اللي تعيشينه هو بسبب تهديد حقيقي او انه اوهام وخيالات بسبب موقف او ماضي سيء لازم تقيمين وضعك عشان تعيشين حياتك بسلام,2021-10-15 16:42:20+00:00,0,1,2,1
187,932089686826287104,irayo1s,د.☕️|,,"@noofalmaadeed  يارب انها تكون بخير🥺💔
حقين السياسة يتشفوا فيها 🙂",2021-10-15 16:41:51+00:00,0,0,0,0
188,1032588847396413440,onlyhansoheee,Madi,,RT @noofalmaadeed: hi. still not safe.,2021-10-15 16:28:25+00:00,61,0,0,0
189,1395242128935198720,F3atenH,ارستقراطية ومن الطبقة المخملية 👸,I do not know ,@noofalmaadeed خلي الاذان ينفعك,2021-10-15 15:55:27+00:00,0,0,0,0
190,1395242128935198720,F3atenH,ارستقراطية ومن الطبقة المخملية 👸,I do not know ,@noofalmaadeed بالله في احد ييهاجر ويرجع بكامل قواه العقلية !!!!,2021-10-15 15:50:55+00:00,1,2,3,1
191,1422299354208014342,NancySm12351322,Nancy Smith,,@noofalmaadeed Pleased tell us how are you doing,2021-10-15 15:28:50+00:00,0,0,0,0
192,1422299354208014342,NancySm12351322,Nancy Smith,,RT @noofalmaadeed: a bit more ok 👍🏼,2021-10-15 15:28:13+00:00,26,0,0,0
193,1422299354208014342,NancySm12351322,Nancy Smith,,RT @noofalmaadeed: only way to sound the alarm about my life is to do all this.,2021-10-15 15:27:06+00:00,4,0,0,0
194,1422299354208014342,NancySm12351322,Nancy Smith,,RT @noofalmaadeed: ثلاث مرات احاول اوصل للشيخ اني في خطر و ان الضابط مقصر بدون ما يحس و اكييد بدون ما يعرف ان هل تصير مووو هين ابدا لأنها م…,2021-10-15 15:26:37+00:00,20,0,0,0
195,1422299354208014342,NancySm12351322,Nancy Smith,,RT @noofalmaadeed: الشيخ تميم الوحيد الي يقدر يوقف الخطر الي على حياتي بيديه. https://t.co/YeIgO4QNZu,2021-10-15 15:25:58+00:00,15,0,0,0
196,1422299354208014342,NancySm12351322,Nancy Smith,,RT @noofalmaadeed: hi. still not safe.,2021-10-15 15:23:13+00:00,61,0,0,0
197,1127176246033559553,Just_pyypilled,بونقو بيرجع|dijour,,@noofalmaadeed انتي وايد غبية بس اتمنى تكونين بخير,2021-10-15 15:22:22+00:00,0,0,0,2
